"filename", "language", "JavaScript", "JSON", "Markdown", "XML", "CSS", "HTML", "SCSS", "vue", "comment", "blank", "total"
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\browser_support\plus.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\browser_support\y0_del.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\big_ctr_bnt.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\big_screen.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\green_down.svg", "XML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\hot.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\play_video.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\red_up.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\video-swipe-arrow.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\video_bet.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\video_history_play.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\svg\y0_play_video.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\live.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\live_bai.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\match_over.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\match_underway.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\stop_bet.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\common\virtual\y0_live.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\image\btn.svg", "XML", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 38
"d:\workspace\user-pc-vite\public\yazhou-pc\image\introduce\modal\close.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\add.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-corner.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-foul.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-goal.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-goal_own.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-goal_penalty.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-pause.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-penalty_missed.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-red_card.svg", "XML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 27
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-substitution.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\analysis-yellow_card.svg", "XML", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 25
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\arrow-left.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\arrow-right.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\arrow-right2.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\ask-icon.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\b-rs_dian.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-close-hover.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-close.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-left-hover.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-left.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-play.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 22
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-right-hover.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\banner-right.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\better.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\chat-conditions.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\circle.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\close_top.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\clothes_blue.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 1, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\clothes_yellow.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 1, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\collapse_down.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\collapse_down_y0.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\collapse_up.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\corner.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 22
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\day_left.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\day_logo.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\day_right.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\delete.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\details_info.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\details_info_focus.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\details_vs.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\down.svg", "XML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\elimination_bg01.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\elimination_bg02.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\fold.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\full_screen_info.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\full_screen_quan.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\full_screen_quan_jiao.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\gang.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\go_top.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\goal.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\grey-point.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\hide.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\horn.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\hot.svg", "XML", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 35
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-lang-night.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-lang.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 22
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-odds-night.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-odds.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-skin-night.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon-skin.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon_skin_day-black.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon_skin_day.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon_skin_night-black.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\icon_skin_night.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\info.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\language.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\league_logo_01.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\league_logo_02.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\left_menu_toggle.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order01.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order01_y0.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order02.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order02_y0.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order_day.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\like_order_night.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\list_filter_arrow_right.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\list_no_more.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\live_text.svg", "XML", 0, 0, 0, 25, 0, 0, 0, 0, 1, 0, 26
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\live_text01.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\live_texty0.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\lock.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\login_code.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\login_name.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\login_password.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\match.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\medal_ranking_title.svg", "XML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 27
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\menu_mini_bet.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\menu_mini_play.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\money.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\more-msg.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\narrow.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\network_error.svg", "XML", 0, 0, 0, 77, 0, 0, 0, 0, 1, 0, 78
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\night_left.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\night_logo.svg", "XML", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 107
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\night_right.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\no_data.svg", "XML", 0, 0, 0, 85, 0, 0, 0, 0, 1, 0, 86
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\not_fullscreen.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\on_base0.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\on_base1.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\on_base2.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\on_base3.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\open.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\own_goals.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\penalty.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\penalty_missed.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\point.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\red.svg", "XML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 26
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\refresh.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\replay_icon2.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_dian_jia.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_hong.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_huang.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_jia_shi.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_jiao_quan.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_jiao_shang.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\rs_jiao_xia.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 15
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\search-icon.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\settings.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\settings_y0.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\shijiebei_fold.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\shijiebei_unfold.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\skin_selected.svg", "XML", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 23
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sound.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sport_all.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sport_all0.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sport_all02.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 24
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_americaball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_americaball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_badminton.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_badminton_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_baseball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_baseball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_basketball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_basketball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_beach_volleyball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_beach_volleyball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_boxing.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_boxing_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_handball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_handball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_hockey.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_hockey_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_iceball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_iceball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_pingpong.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_pingpong_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_rugby.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_rugby_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_rules.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_rules_y0.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 20
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_snooker.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_snooker_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_soccer.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_soccer_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_tennis.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_tennis_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_volleyball.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_volleyball_hover.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-pc\image\svg\sports_water_polo.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
